symbol,name,price,priceChange,percentChange,exchangeName,exShortName,exchangeCode,marketPlace,sector,industry,volume,openPrice,dayHigh,dayLow,MarketCap,MarketCapAllClasses,peRatio,prevClose,dividendFrequency,dividendYield,dividendAmount,dividendCurrency,beta,eps,exDividendDate,shortDescription,longDescription,website,email,phoneNumber,fullAddress,employees,shareOutStanding,totalDebtToEquity,totalSharesOutStanding,sharesESCROW,vwap,dividendPayDate,weeks52high,weeks52low,alpha,averageVolume10D,averageVolume30D,averageVolume50D,priceToBook,priceToCashFlow,returnOnEquity,returnOnAssets,day21MovingAvg,day50MovingAvg,day200MovingAvg,dividend3Years,dividend5Years,datatype,__typename
NPI,Northland Power Inc.,35.65,-0.01,-0.028043,Toronto Stock Exchange,TSX,TSX,,Utilities,Utilities - Independent Power Producers,33166,35.83,35.91,35.56,7152329556,7187979556,19.3,35.66,Monthly,3.365,0.1,CAD,0.577144,1.92999994,2020-09-29 00:00:00.0,"Northland Power Inc is an operator of power producing facilities. These facilities generate electricity from natural gas or use renewable sources, such as wind and solar power.","Northland Power Inc is an operator of power producing facilities. These facilities generate electricity from natural gas or use renewable sources, such as wind and solar power. Most of the electricity produced by Northland Power comes from its thermal facilities. Additionally, almost all of Northland Power's power generation takes place in Canada. The company also owns assets in Mexico, the Netherlands, and Germany. In the Netherlands and Germany, Northland Power is developing onshore and offshore wind facilities. Northland Power derives most of its revenue from the sale of electricity using long-term agreements and through its ownership of other power generating facilities, or NUGs, that also sell energy.",https://www.northlandpower.com,investorrelations@northlandpower.com,+1 647 288-1438,"30 St. Clair Avenue West, 12th Floor, Toronto, ON, CA",418,200626355,5.89,201626355,,35.7405493,2020-10-15,37.91,20.52,0.016566,594802,480747.0,458507.0,5.502,5.5,34.54,3.33,36.57692,36.05903,30.69025,4.91,2.53,equity,Company
NVU.UN,Northview Apartment Real Estate Investment Trust Trust Units,33.85,0.14,0.415307,Toronto Stock Exchange,TSX,TSX,,Real Estate,REITs,5793,33.86,33.89,33.74,2283173192,2346963855,12,33.71,Monthly,4.834,0.1358,CAD,0.506363,2.88000011,2020-08-28 00:00:00.0,Northview Apartment Real Estate Investment Trust is active in the real estate sector in Canada.,"Northview Apartment Real Estate Investment Trust is active in the real estate sector in Canada. Its residential portfolio is comprised of a multi-family segment: apartments, town homes, and single-family rental units. The company's geographical segments include Atlantic Canada; Northern Canada; Ontario; Quebec and Western Canada. It generates maximum revenue from the Ontario region. The company's market segment includes Multi-family and Commercial and Execusuites of which the Multi-family segment generates maximum revenue for the company.",https://www.northviewreit.com,info@northviewreit.com,+1 403 531-0720,"200, 6131 - 6th Street SE, Calgary, AB, CA",937,67449725,1.14,69334235,,33.8377772,2020-09-15,36.7,25.15,0.013634,172249,147094.0,141517.0,1.131,17.6,10.22,4.38,34.32174,34.47386,32.52924,0,0.08,equity,Company
NWH.DB.E,NorthWest Healthcare Properties Real Estate Investment Trust 5.25% Convertible Unsecured Subordinated Debentures,101.49,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,,,0,,,,75863775,0,,101.49,,,,,0.227975,,,,,,,,,,747500,,0,,101.4082,,108,85.24,-0.000126,80700,77667.0,63840.0,,,,,102.33714,101.5788,101.34395,,,equity,Company
NZC,NorZinc Ltd.,0.09,-0.01,-10.0,Toronto Stock Exchange,TSX,TSX,,Basic Materials,Metals & Mining,8575,0.09,0.09,0.09,35104583,34734535,,0.1,,,,,2.782992,-0.019999999,,NorZinc Ltd is a Canadian exploration and development company. It is engaged in the business of exploring and developing natural resource properties.,"NorZinc Ltd is a Canadian exploration and development company. It is engaged in the business of exploring and developing natural resource properties. Its key project includes Prairie Creek Project, advanced-staged zinc-lead-silver property, located in the Northwest Territories. It also owns an extensive land package in central Newfoundland.",https://www.canadianzinc.com,,+1 604 688-2001,"650 West Georgia Street, Suite 1710, PO Box 11644, Vancouver, BC, CA",9,390050917,0.02,385939277,,0.09,,0.115,0.02,0.012764,130792,173116.0,212552.0,9.0,,-91.91,-66.97,0.09476,0.0946,0.07398,,,equity,Company
NG,NovaGold Resources Inc.,14.58,0.6,4.291845,Toronto Stock Exchange,TSX,TSX,,Basic Materials,Metals & Mining,86037,14.08,14.61,14.08,4805535487,4805535487,,13.98,,,,,0.505294,-0.129999995,,Novagold Resources Inc is a mineral exploration company engaged in the exploration and development of mineral properties.,"Novagold Resources Inc is a mineral exploration company engaged in the exploration and development of mineral properties. The company owns 50% of the Donlin Gold project, which is located in southwestern Alaska, approximately 20 kilometres north of the village of Crooked Creek on the Kuskokwim River.",http://www.novagold.com,melanie.hennessey@novagold.com,+1 604 669-6227,"789 West Pender Street, Suite 720, Vancouver, BC, CA",12,329597770,0.87,329597770,,14.4217694,,18,6.4,0.023608,689023,506128.0,488484.0,29.16,,-21.7,-12.2,13.0519,12.419,12.3113,,,equity,Company
NTR,Nutrien Ltd.,52.94,0.57,1.088409,Toronto Stock Exchange,TSX,TSX,,Basic Materials,Agriculture,162208,52.49,52.95,52.1,30130585799,30130585799,26.1,52.37,Quarterly,4.59,0.45,USD,0.640078,1.96000003,2020-09-29 00:00:00.0,"Created in 2018 as a result of the merger between PotashCorp and Agrium, Nutrien is the world's largest fertilizer producer by capacity.","Created in 2018 as a result of the merger between PotashCorp and Agrium, Nutrien is the world's largest fertilizer producer by capacity. Nutrien produces the three main crop nutrients--nitrogen, potash, and phosphate--although the company's main focus is potash, where it is the global leader in installed capacity with roughly 20% share. The company is also the largest agricultural retailer in the United States, selling fertilizers, crop chemicals, seeds, and services directly to farm customers through both its physical stores and online platforms.",https://www.nutrien.com,investors@nutrien.com,+1 306 933-8500,"122 - 1st Avenue South, Suite 500, Saskatoon, SK, CA",22300,569145935,0.54,569145935,,52.4837007,2020-10-16,69.52,34.8,-0.006045,1676694,1221028.0,1425414.0,1.003,5.1,3.6,1.77,50.16429,47.3802,50.5142,7.69,-14.32,equity,Company
NVA,NuVista Energy Ltd.,0.7,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,Energy,Oil & Gas,140738,0.72,0.72,0.69,158001042,158001042,,0.7,,,,,3.302096,-4.01999998,,"NuVista Energy Ltd engages in the exploration, development, and production of oil and natural gas in the Western Canadian Sedimentary Basin.","NuVista Energy Ltd engages in the exploration, development, and production of oil and natural gas in the Western Canadian Sedimentary Basin. Products sold include natural gas, condensate and oil, butane, propane, and ethane, with condensate composing nearly half of all sales. Condensate finds significant use in the heavy oil business when applied to heavy oil bitumen. It creates viscosity needed for pipeline transportation. The Wapiti Montney area delivers the largest portion of hydrocarbon production for NuVista. To better service assets and production in this area, the firm operates compressor and dehydration stations.",http://www.nuvistaenergy.com,inv_rel@nuvistaenergy.com,+1 403 538-8500,"525 - 8th Avenue South West, Suite 2500, Calgary, AB, CA",88,225715773,1.58,225715773,,0.699749998,,3.36,0.24,-0.017986,1153631,1934389.0,1753378.0,0.327,0.8,-97.19,-48.27,0.83595,0.7819,1.3782,,,equity,Company
NRI,Nuvo Pharmaceuticals Inc.,0.78,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,Healthcare,Drug Manufacturers,0,,,,8882860,8882640,1.7,0.78,,,,,1.549106,0.449999988,,Nuvo Pharmaceuticals Inc is a Canadian-focused healthcare company with a diversified portfolio of commercial products.,"Nuvo Pharmaceuticals Inc is a Canadian-focused healthcare company with a diversified portfolio of commercial products. The Company targets several therapeutic areas, including pain, allergy and dermatology. Its aims to in-license and acquire growth-oriented, complementary products for Canadian and international markets and to out-license select products in overseas markets. The company's head office is located in Mississauga, Ontario, Canada, its overseas operations are located in Dublin, Ireland and its manufacturing facility is located in Varennes, Quebec, Canada. The firm operates in three segments: Commercial Business, Production and Service Business and Licensing and Royalty Business.",http://www.nuvopharmaceuticals.com,info@nuvoresearch.com,+1 905 673-6980,"6733 Mississauga Road, Suite 610, Mississauga, ON, CA",91,11388282,5.59,11388000,,0.772,,1.2,0.28,-0.018102,45477,26418.0,18595.0,0.426,1.2,1.33,0.17,0.73857,0.745,0.6898,,,equity,Company
OBE,Obsidian Energy Ltd.,0.57,0.02,3.636364,Toronto Stock Exchange,TSX,TSX,,Energy,Oil & Gas,1625,0.56,0.57,0.56,41896638,41896638,,0.55,,,,,3.247031,-18.3600006,,"Obsidian Energy Ltd, is an intermediate-sized oil and gas producer with strategic assets in Alberta.","Obsidian Energy Ltd, is an intermediate-sized oil and gas producer with strategic assets in Alberta. It operates in a single reporting segment that is exploration, development and holding an interest in oil and natural gas properties and related production infrastructure in the Western Canada Sedimentary Basin. The company generates the majority of the revenue from the Crude oil sale.",https://www.obsidianenergy.com,investor_relations@ObsidianEnergy.com,+1 403 218-8933,"207 - 9th Avenue SW, Suite 200, Calgary, AB, CA",184,73502872,1.53,73502872,,0.566666666,,1.51,0.2,-0.011067,60771,66484.0,94712.0,0.129,0.3,-132.25,-75.82,0.56,0.5828,0.61729,,,equity,Company
OBE,Obsidian Energy Ltd.,0.57,0.02,3.636364,Toronto Stock Exchange,TSX,TSX,,Energy,Oil & Gas,1625,0.56,0.57,0.56,41896638,41896638,,0.55,,,,,3.247031,-18.3600006,,"Obsidian Energy Ltd, is an intermediate-sized oil and gas producer with strategic assets in Alberta.","Obsidian Energy Ltd, is an intermediate-sized oil and gas producer with strategic assets in Alberta. It operates in a single reporting segment that is exploration, development and holding an interest in oil and natural gas properties and related production infrastructure in the Western Canada Sedimentary Basin. The company generates the majority of the revenue from the Crude oil sale.",https://www.obsidianenergy.com,investor_relations@ObsidianEnergy.com,+1 403 218-8933,"207 - 9th Avenue SW, Suite 200, Calgary, AB, CA",184,73502872,1.53,73502872,,0.566666666,,1.51,0.2,-0.011067,60771,66484.0,94712.0,0.129,0.3,-132.25,-75.82,0.56,0.5828,0.61729,,,equity,Company
OGC,OceanaGold Corporation,2.76,0.14,5.343512,Toronto Stock Exchange,TSX,TSX,,Basic Materials,Metals & Mining,179206,2.67,2.765,2.66,1717938190,1717824000,,2.62,,,,,1.533391,-0.150000005,,"OceanaGold Corp is engaged in the exploration, development, and operation of gold and other minerals, with a presence in the Philippines, New Zealand, and, to a lesser extent, the United States.","OceanaGold Corp is engaged in the exploration, development, and operation of gold and other minerals, with a presence in the Philippines, New Zealand, and, to a lesser extent, the United States. OceanaGold operates two open-cut gold mines and two underground mines in New Zealand. The group also operates an open cut gold-copper mine and is developing underground operations at Didipio, its flagship mine. The Didipio is located in the north of Luzon Island, approximately 270 kilometers north-northeast of Manila, in the Philippines.",https://www.oceanagold.com,info@oceanagold.com,+61 396565300,"357 Collins Street, Level 14, Melbourne, VIC, AU",2200,622441373,0.21,622400000,,2.71865915,,4.01,1.16,0.010052,2337760,1903041.0,1857032.0,0.868,7.2,-4.61,-3.37,3.09762,3.2868,2.59315,,,equity,Company
OSL.UN,OCP Senior Credit Fund Trust Units,7.5,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,,,0,,,,47238938,0,,7.5,Quarterly,6.667,0.125,CAD,1.178071,0.629999995,2020-06-29 00:00:00.0,,,www.onex.com,,,"161 Bay Street, P.O. Box 700, Toronto, CA",,6298525,,0,,7.499704,2020-07-15,9.55,4.74,-0.001309,10498,7220.0,7556.0,,,,,7.51048,7.4336,7.63016,,,equity,Company
OLY,Olympia Financial Group Inc.,39.0,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,Financial Services,Asset Management,0,,,,93847104,93847104,11.4,39.0,Monthly,7.077,0.23,CAD,0.863707,3.42000007,2020-09-18 00:00:00.0,Olympia Financial Group Inc is engaged in providing financial services.,"Olympia Financial Group Inc is engaged in providing financial services. The company's operating segments are Private Health Services Plan division which markets, sells and administers health and dental benefits to business owners; Self-Directed Registered Plans division specializes in registered account administration; The Foreign Exchange division provides corporations and private clients a personalized service for buying and selling foreign currencies; The Exempt Edge division is focused on Onboarding fees; and The Corporate and Shareholder Services division, which acts as a cost centre.",http://www.olympiafinancial.com,info@olympiatrust.com,+1 403 261-0900,"125 - 9th Avenue SE, Suite 2300, Calgary, AB, CA",204,2406336,0.72,2406336,0.0,39.0,2020-09-30,55.06,30.2,0.016041,482,889.0,991.0,5.013,9.1,46.11,19.87,38.12914,35.57636,41.28402,4.97,1.11,equity,Company
ONC,Oncolytics Biotech Inc.,2.22,0.06,2.777778,Toronto Stock Exchange,TSX,TSX,,Healthcare,Biotechnology,1121,2.22,2.22,2.21,92478536,92478536,,2.16,,,,,1.644113,-0.970000028,,"Oncolytics Biotech Inc. is developing an intravenously delivered immuno-oncolytic virus called pelareorep, for the treatment of solid tumors and hematological malignancies.","Oncolytics Biotech Inc. is developing an intravenously delivered immuno-oncolytic virus called pelareorep, for the treatment of solid tumors and hematological malignancies. Pelareorep is a non-pathogenic, proprietary isolate of the unmodified reovirus that: 1) induces selective tumor lysis, and 2) promotes an inflamed tumor phenotype through innate and adaptive immune responses. Our clinical development plan is based on these two components of the mechanism of action, with a focus on obtaining regulatory approval as soon as possible.",https://www.oncolyticsbiotech.com,mmoore@oncolytics.ca,+1 403 670-7377,"1167 Kensington Crescent North West, Suite 210, Calgary, AB, CA",22,41656998,0.18,41656998,0.0,2.215,,7.84,0.48,0.035589,44174,72220.0,70761.0,17.077,,-248.7,-101.94,2.2181,2.4658,2.73893,,,equity,Company
OPS,Opsens Inc.,0.72,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,Technology,Hardware,457,,,,65001829,65001829,,0.72,,,,,0.517791,-0.059999998,,Opsens Inc is a Canadian based company. The group is or organized into two segments namely Medical and Industrial.,"Opsens Inc is a Canadian based company. The group is or organized into two segments namely Medical and Industrial. Medical segment focuses mainly on the measure of FFR in interventional cardiology but also supplies a wide range of miniature optical sensors. Whereas Industrial segment develops, manufactures and installs innovative fibre optic sensing solutions for critical and demanding industrial applications.",http://www.opsens.com,louis.laflamme@opsens.com,+1 418 781-0333,"750, Boulevard du ParcTechnologique, Quebec, QC, CA",171,90280317,0.89,90280317,0.0,0.72,,0.97,0.39,0.004882,20096,47793.0,37219.0,4.5,844.9,-28.51,-15.23,0.75476,0.735,0.7262,,,equity,Company
OPT,Optiva Inc. Subordinate Voting Shares,47.0,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,Technology,Software,100,47.0,47.0,47.0,249854679,249854679,,47.0,,,,,1.682158,-7.96999979,,Optiva Inc is engaged in offering next generation software solutions to help telco industry and customers leverage today's digital technologies.,"Optiva Inc is engaged in offering next generation software solutions to help telco industry and customers leverage today's digital technologies. The company's portfolio of products enables real-time billing, charging, policy management and user experience that are critical to customers growth and performance. When deployed in the cloud, Optiva solutions deliver the most impact for best value. The company's vision, market knowledge, analytical insights and Customer Success Program ensure customers are equipped to achieve their strategic business goals today and into the future.",http://www.optiva.com,investors-relations@optiva.com,+1 905 625-2174,"2233 Argentia Road, Suite 302, East Tower, Mississauga, ON, CA",342,5316057,,5316057,,47.0,,59.85,17.5,-0.013155,1909,3804.0,2688.0,-3.83,36.7,89.9,-29.84,47.53381,41.5614,36.22115,,,equity,Company
