symbol,name,price,priceChange,percentChange,exchangeName,exShortName,exchangeCode,marketPlace,sector,industry,volume,openPrice,dayHigh,dayLow,MarketCap,MarketCapAllClasses,peRatio,prevClose,dividendFrequency,dividendYield,dividendAmount,dividendCurrency,beta,eps,exDividendDate,shortDescription,longDescription,website,email,phoneNumber,fullAddress,employees,shareOutStanding,totalDebtToEquity,totalSharesOutStanding,sharesESCROW,vwap,dividendPayDate,weeks52high,weeks52low,alpha,averageVolume10D,averageVolume30D,averageVolume50D,priceToBook,priceToCashFlow,returnOnEquity,returnOnAssets,day21MovingAvg,day50MovingAvg,day200MovingAvg,dividend3Years,dividend5Years,datatype,__typename
CUF.UN,Cominar Real Estate Investment Trust Trust Units,7.11,0.02,0.282087,Toronto Stock Exchange,TSX,TSX,,Real Estate,REITs,402080,7.09,7.15,7.07,1297164021,1297164021,13.6,7.09,Monthly,5.063,0.03,CAD,1.139905,0.50999999,2020-08-28 00:00:00.0,Cominar Real Estate Investment Trust is a Canadian REIT involved in the ownership and management of properties throughout the Canadian provinces.,"Cominar Real Estate Investment Trust is a Canadian REIT involved in the ownership and management of properties throughout the Canadian provinces. Cominar's real estate portfolio comprises a mix of office, retail, and industrial and mixed-use properties. While industrial and mixed-use assets are the most numerous and command the most square footage in the company's portfolio, office and retail locations combined represent the vast majority of the portfolio's total value. Most of Cominar's properties are located in the Greater Quebec City and Montreal areas. The company derives nearly all of its revenue from rental income from its investment properties. The source of this revenue is largely split between Cominar's office and retail locations.",http://www.cominar.com,sylvain.cossette@cominar.com,+1 418 681-8151,"2820 Laurier Boulevard, Suite 850, Quebec City, QC, CA",756,182442197,1.27,182442197,,7.10820224,2020-09-15,15.4,6.77,-0.008552,775845,759300.0,653325.0,0.46,6.6,3.26,1.42,7.07109,7.5284,10.04054,-19.87,-15.13,equity,Company
YCM,Commerce Split Corp. Capital Shares,2.0,-0.1,-4.761905,Toronto Stock Exchange,TSX,TSX,,Financial Services,Asset Management,300,2.0,2.0,2.0,1793064,1793064,,2.1,,,,,3.072372,-0.620000004,,Commerce Split Corp is a mutual fund company. It invests in common shares of Canadian imperial bank of commerce.,"Commerce Split Corp is a mutual fund company. It invests in common shares of Canadian imperial bank of commerce. The corporation offers three types of shares, a Capital share, a Class I Preferred, and a Class II Preferred.",http://www.quadravest.com,info@quadravest.com,+1 416 304-4443,"77 King Street West, P.O. Box 341, Suite 4500, Toronto, ON, CA",,896532,,896532,,2.0,,2.8,0.3,0.020229,2004,894.0,656.0,0.5,0.1,-162.77,-3.68,1.65476,1.352,1.19934,,,equity,Company
CMG,Computer Modelling Group Ltd.,5.22,-0.04,-0.760456,Toronto Stock Exchange,TSX,TSX,,Technology,Software,288425,5.29,5.29,5.13,418898820,418899780,20.5,5.26,Quarterly,3.831,0.05,CAD,1.737118,0.27000001,2020-09-03 00:00:00.0,Computer Modelling Group Ltd is a Canada-based provider of reservoir simulation software for the oil and gas industry.,"Computer Modelling Group Ltd is a Canada-based provider of reservoir simulation software for the oil and gas industry. Its capabilities include integrated analysis and optimization, black oil and unconventional simulation, reservoir and production system modelling, post-processor visualization, compositional simulation, thermal processes simulation, and fluid property characterization. The firm has operations in over 50 countries in the Americas, Europe, Middle East, Africa, and Asia-Pacific regions.",http://www.cmgl.ca,john.kalman@cmgl.ca,+1 403 531-1300,"3710 33 Street N.W, Calgary, AB, CA",208,80248816,1.11,80249000,,5.24060222,2020-09-15,8.79,3.42,-0.010799,168856,147253.0,127380.0,11.106,15,54.4,18.94,5.30919,5.02726,5.78258,-1.3,-0.58,equity,Company
CPI,Condor Petroleum Inc.,0.51,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,Energy,Oil & Gas,17000,0.52,0.52,0.51,22524201,22524201,,0.51,,,,,2.971056,-0.25,,"Condor Petroleum Inc is actively engaged in international oil and gas production, development and exploration.","Condor Petroleum Inc is actively engaged in international oil and gas production, development and exploration. It holds interest and operates the Poyraz Ridge and Destan located in Gallipoli Peninsula in western Turkey.",http://www.condorpetroleum.com,squilty@condorpetroleum.com,+1 403 201-9694,"144 - 4th Avenue SW, Suite 2400, Calgary, AB, CA",78,44165100,0,44165100,,0.514117647,,0.73,0.125,0.006823,9150,12565.0,23061.0,1.214,131.5,-43.53,-20.69,0.52714,0.5162,0.537,,,equity,Company
CFF,Conifex Timber Inc.,1.25,0.07,5.932203,Toronto Stock Exchange,TSX,TSX,,Basic Materials,Forest Products,20479,1.18,1.26,1.17,58784384,58785000,,1.18,,,,,1.820599,-4.05999994,,Conifex Timber Inc is a Canada based forestry company. It operates through two segments: Lumber and Bioenergy.,"Conifex Timber Inc is a Canada based forestry company. It operates through two segments: Lumber and Bioenergy. The main activities of the lumber segment include timber harvesting, reforestation, forest management, sawmilling logs into lumber and wood chips, and value-added lumber finishing. The firm's primary activities of the bioenergy segment are the generation of electrical power and the development of other opportunities in bioenergy and bioproducts which are complementary to the company's harvesting and manufacturing operations. The firm's main activities areas are the United States, Chinese, Canadian and Japanese markets. Most of the revenues are generated from the lumber in the United States of America.",https://www.conifex.com,yuri.lewis@conifex.com,+1 778 331-8687,"980-700 West Georgia Street, Vancouver, BC, CA",620,47027507,0.58,47028000,0.0,1.22240196,,1.8,0.2,-0.004834,85586,94874.0,73232.0,0.519,78,-88.91,-41.86,1.38476,1.1306,0.6958,,,equity,Company
CSU,Constellation Software Inc.,1504.02,-1.75,-0.11622,Toronto Stock Exchange,TSX,TSX,,Technology,Software,40121,1505.79,1522.55,1479.68,31872484951,31872484951,70.6,1505.77,Quarterly,0.356,1.0,USD,0.568772,21.4799995,2020-09-17 00:00:00.0,"Constellation Software Inc is a Canada-based company that develops and customizes software for public- and private-sector markets. The firm acquires, manages, and builds vertical-specific businesses.","Constellation Software Inc is a Canada-based company that develops and customizes software for public- and private-sector markets. The firm acquires, manages, and builds vertical-specific businesses. Its operations are organized in two segments: Public Sector and Private Sector. The portfolio companies serve various markets including communications, credit unions, beverage distribution, tour operators, auto clubs, textiles and apparel, hospitality, and community care. The firm has operations in North America, Europe, Australia, South America, and Africa.",https://www.csisoftware.com,jbaksh@csisoftware.com,+1 416 861-9677,"20 Adelaide Street East, Suite 1200, Toronto, ON, CA",19000,21191530,0.92,21191530,,1500.50894,2020-10-09,1637.22,1076.34,0.016921,42806,41971.0,41718.0,30.452,23.4,50.21,10.19,1517.6862,1552.7216,1424.1519,0,-3.58,equity,Company
CSW.A,Corby Spirit and Wine Limited Unlimited Voting,15.9,0.05,0.315457,Toronto Stock Exchange,TSX,TSX,,Consumer Defensive,Beverages - Alcoholic,2051,15.85,15.91,15.85,385961688,452654811,16.5,15.85,Quarterly,5.031,0.2,CAD,0.286748,0.959999978,2020-09-15 00:00:00.0,"Corby Spirit and Wine Ltd is a Canadian manufacturer, marketer importer, and distributor of spirits and wines.","Corby Spirit and Wine Ltd is a Canadian manufacturer, marketer importer, and distributor of spirits and wines. Its portfolio includes some of the most renowned brands in Canada, including J.P. Wiser's Canadian whiskies, Lamb's rum, Polar Ice vodka, and McGuinness liqueurs. The company has two reportable segments: Case Goods segment and Commissions segment. Case Goods segment derives its revenue from the production and distribution of its owned beverage alcohol brands. Its Commissions segment earns commission income from the representation of non-owned beverage alcohol brands in Canada. Geographically, it derives a majority of revenue from Canada and also has a presence in the United States of America, United Kingdom and Rest of World.",http://www.corby.ca,investors@corby.ca,+1 416 479-2400,"225 King Street West, Suite 1100, Toronto, ON, CA",177,24274320,0.03,28468856,,15.893,2020-09-30,17.5,13.46,0.00026,6166,9424.0,8739.0,2.654,13.3,15.34,11.58,15.93619,16.0764,15.6468,8.12,-6.21,equity,Company
CDD.UN,Core Canadian Dividend Trust Transferable Redeemable Units,4.64,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,Financial Services,Asset Management,0,,,,2398686,1776694,,4.64,Monthly,6.318,0.02443,CAD,1.46511,-1.02999997,2020-09-14 00:00:00.0,Core Canadian Dividend Trust is a closed-end investment trust.,"Core Canadian Dividend Trust is a closed-end investment trust. The investment objective of the company is to provide unitholders with a stable stream of monthly distributions on the net asset value of the fund and preserve and grow net asset value. The fund invests in a portfolio consisting of high-quality, large capitalization, dividend paying Canadian companies across multiple sectors that have a long-term track record of dividend growth and share price appreciation.",http://www.strathbridge.com,info@strathbridge.com,+1 416 681-3992,"121 King Street West, Suite 2600, P.O. Box 113, Toronto, ON, CA",,516958,,382908,,4.64,2020-09-30,5.98,2.45,-0.003345,23,30.0,305.0,1.084,2.6,-16.46,-16.17,4.36916,4.30822,4.6772,0.49,-5.45,equity,Company
CJR.B,Corus Entertainment Inc. Class B Non-Voting Shares,3.04,-0.04,-1.298701,Toronto Stock Exchange,TSX,TSX,,Communication Services,Media - Diversified,804499,3.1,3.1,3.02,623062185,633435857,,3.08,Quarterly,7.895,0.06,CAD,1.682838,-3.03999996,2020-09-14 00:00:00.0,"Corus Entertainment Inc is a media and content company that operates in the diversified media industry. The company has two business segments, which includes television, and radio.","Corus Entertainment Inc is a media and content company that operates in the diversified media industry. The company has two business segments, which includes television, and radio. The television business segment has a portfolio of television channels. The radio business segment controls a number of stations that cater to both the music, news, and talk radio markets. The company generates the vast majority of its revenue in Canada.",http://www.corusent.com,,+1 416 479-6100,"25 Dockside Drive, Corus Quay, Toronto, ON, CA",3330,204954666,1.79,208367058,,3.05285426,2020-09-30,6,1.78,-0.015448,925009,1349372.0,1390854.0,0.707,1.9,-50.47,-13.92,3.16333,2.795,3.64869,,,equity,Company
KOR,Corvus Gold Inc.,3.8,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,Basic Materials,Metals & Mining,61981,3.79,3.85,3.75,471153811,471153811,,3.8,,,,,1.834191,-0.150000005,,"Corvus Gold Inc is a Canadian mineral exploration company. It is engaged in the acquisition, exploration, and development of mineral properties.","Corvus Gold Inc is a Canadian mineral exploration company. It is engaged in the acquisition, exploration, and development of mineral properties. The company holds interests in the North Bullfrog Project and the Mother Lode Property in Nevada. Geographically, it has a presence in the United States and Canada. The North Bullfrog project represents a low-sulphidation, epithermal bulk-tonnage gold system based in volcanic and sedimentary rocks. Its Mother Lode project has many federal unpatented mining claims.",http://www.corvusgold.com,info@corvusgold.com,+1 604 638-3246,"700 West Pender Street, Suite 1750, Vancouver, BC, CA",2,123987845,0,123987845,,3.79259708,,4.26,0.985,0.053452,64377,128525.0,146147.0,23.75,,-109.36,-102.13,3.85333,3.7702,2.5869,,,equity,Company
PATH,CounterPath Corporation,4.25,-0.31,-6.798245,Toronto Stock Exchange,TSX,TSX,,Technology,Software,875,4.5,4.5,4.25,27148274,27250269,,4.56,,,,,1.863885,-0.239999994,,"CounterPath Corp designs develop and sell software and services that enable enterprises and telecommunication service providers to deliver Unified Communications (UC) services, including voice,...","CounterPath Corp designs develop and sell software and services that enable enterprises and telecommunication service providers to deliver Unified Communications (UC) services, including voice, video, messaging, and collaboration functionality. Its activities consisted primarily of selling IP telephony software and related services to telecom service providers, enterprises, and channel partners serving the telecom and enterprise segments.",https://www.counterpath.com,,+1 604 320-3344,"505 Burrard Street, Suite 300, One Bentall Centre, Vancouver, BC, CA",76,6387829,2.64,6411828,0.0,4.40624998,,7.95,1.1,0.014124,2046,3276.0,3559.0,5.667,1252.2,-42.67,-9.01,5.15762,5.896,3.94095,,,equity,Company
PMTS,CPI Card Group Inc.,2.48,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,Industrials,Industrial Products,0,,,,27849952,27849952,,2.48,,,,,0.816029,,,"CPI Card Group Inc provides financial payment card solutions and services, It offers credit, debit and prepaid cards including Europay, Mastercard and Visa chip, personalization, instant issuance,...","CPI Card Group Inc provides financial payment card solutions and services, It offers credit, debit and prepaid cards including Europay, Mastercard and Visa chip, personalization, instant issuance, fulfillment and mobile payment services. The company issues payment cards for Visa, Master card, American express, Discover and Interac brands. The company has U.S. Debit and credit, U.S prepaid debit and U.K limited and other segments. U.S, debit and credit segment generates the majority of the revenue for the company.",http://www.cpicardgroup.com,InvestorRelations@cpicardgroup.com,+1 720 681-6304,"10026 West San Juan Way, Littleton, CO, US",1100,11229819,,11229819,,2.47,,4.49,0.71,-0.015175,2258,2407.0,2690.0,,1.4,0.26,-0.17,2.88286,3.244,1.8388,,,equity,Company
CPG,Crescent Point Energy Corp.,1.84,-0.03,-1.604278,Toronto Stock Exchange,TSX,TSX,,Energy,Oil & Gas,2628347,1.86,1.92,1.81,973912742,973912742,,1.87,Quarterly,0.543,0.0025,CAD,3.238713,-6.92999982,2020-09-14 00:00:00.0,"Crescent Point Energy is an independent exploration and production company. At the end of 2019, the company had proved reserves of 469 million barrels of oil equivalent.","Crescent Point Energy is an independent exploration and production company. At the end of 2019, the company had proved reserves of 469 million barrels of oil equivalent. 2019 production was 162,200/boe per day, weighted approximately 78% crude oil.",https://www.crescentpointenergy.com,,+1 403 693-0020,"585-8th Avenue S.W., Suite 2000, Calgary, AB, CA",864,529300403,0.93,529300403,,1.85613036,2020-10-01,6.3,0.75,-0.022677,4181807,3356153.0,3281093.0,0.332,0.8,-75.79,-37.49,2.31905,2.2756,2.9239,-53.56,-54.41,equity,Company
CTX,Crescita Therapeutics Inc.,0.56,0.01,1.818182,Toronto Stock Exchange,TSX,TSX,,Healthcare,Drug Manufacturers,29583,0.56,0.56,0.54,11563131,11563131,,0.55,,,,,1.959925,-0.189999997,,Crescita Therapeutics Inc is a Canadian commercial dermatology company with in-house research & development and manufacturing capabilities.,Crescita Therapeutics Inc is a Canadian commercial dermatology company with in-house research & development and manufacturing capabilities. The company offers a portfolio of non-prescription skincare products and early to commercial-stage prescription drug products and owns multiple proprietary drug delivery platforms that support the development of patented formulations that can facilitate the delivery of active ingredients into or through the skin. The firm generates its revenue in the form of product sales and out-licensing revenue.,http://www.crescitatherapeutics.com,,+1 888 273-0830,"2805, Place Louis-R-Renaud, Laval, QC, CA",68,20648448,0.08,20648448,,0.542413793,,1.05,0.4,-0.013998,17214,14017.0,16821.0,0.659,6.1,-19.89,-14.17,0.57381,0.5552,0.70428,,,equity,Company
CR,Crew Energy Inc.,0.365,-0.01,-2.666667,Toronto Stock Exchange,TSX,TSX,,Energy,Oil & Gas,74005,0.37,0.37,0.36,57049773,55874565,,0.375,,,,,2.768659,-1.49,,Crew Energy Inc. is an oil and gas exploration and production company that acquires and develops crude oil and natural gas. The company operates in the Western Canadian Sedimentary Basin.,"Crew Energy Inc. is an oil and gas exploration and production company that acquires and develops crude oil and natural gas. The company operates in the Western Canadian Sedimentary Basin. The company's core operating areas are in British Columbia, Saskatchewan, and Alberta. The majority of petroleum and natural gas sales are conducted in Canada.",https://www.crewenergy.com,investor@crewenergy.com,+1 403 266-2088,"250 5th Street SW, Suite 800, Calgary, AB, CA",71,156300746,0.48,153081000,,0.363503401,,0.86,0.14,-0.030811,292420,498564.0,419949.0,0.08,1.2,-27.95,-17.43,0.40762,0.3502,0.35454,,,equity,Company
CRH,CRH Medical Corporation,3.0,-0.02,-0.662252,Toronto Stock Exchange,TSX,TSX,,Healthcare,Medical Devices & Instruments,106707,3.02,3.06,2.98,214693752,214514652,,3.02,,,,,2.62924,-0.059999998,,"CRH Medical Corp is a healthcare products and services company. The company, through its subsidiaries, provides anesthesiology services to gastroenterologists in the United States.","CRH Medical Corp is a healthcare products and services company. The company, through its subsidiaries, provides anesthesiology services to gastroenterologists in the United States. It also specializes in the treatment of hemorrhoids utilizing its treatment protocol and patented proprietary technology. The company's product, the CRH O'Regan System, is a single-use, disposable, hemorrhoid treatment. It distributes the CRH O'Regan System, treatment protocols, operational and marketing services directly to gastroenterologists. Geographically, the company operates in the United States and Canada, of which key revenue is derived from the United States.",https://www.crhsystem.com,kcordero@crhmedcorp.com,+1 425 658-0151,"999 Canada Place, Suite 578, World Trade Center, Vancouver, BC, CA",155,71564584,0.91,71504884,0.0,3.01904594,,5.9,1.26,0.000702,151475,193301.0,178789.0,2.256,4.1,-3.8,-1.41,3.22571,3.18,3.58235,,,equity,Company
CRR.UN,Crombie Real Estate Investment Trust Units,12.99,-0.05,-0.383436,Toronto Stock Exchange,TSX,TSX,,Real Estate,REITs,153682,13.09,13.09,12.9,1214573275,2054661334,,13.04,Monthly,6.852,0.07417,CAD,0.656241,,2020-08-28 00:00:00.0,Crombie Real Estate Investment Trust is a Canada-based open-end REIT that focuses on the retail industry.,"Crombie Real Estate Investment Trust is a Canada-based open-end REIT that focuses on the retail industry. The company invests, operates, and develops a portfolio of grocery-store- and drugstore-anchored shopping centres, freestanding stores, offices, and mixed-use developments. The properties are located primarily in Canada's urban and suburban markets. Crombie's major tenants include retailers such as Sobeys, Shoppers Drug Mart, Cineplex, and Province of Nova Scotia. The company's property portfolio includes Aberdeen Business Centre, Barrington Place, Brunswick Place, Kenmount Business Centre, Barrington Tower, CIBC Building, Amherst Centre, Avalon Mall, County Fair Mall, and others.",http://www.crombiereit.ca,investing@crombie.ca,+1 902 755-8100,"610 East River Road, Suite 200, New Glasgow, NS, CA",320,93500637,0.86,158172543,,12.9678505,2020-09-15,16.71,9.26,0.003924,143707,135475.0,143417.0,1.36,111.4,1.07,0.76,13.09529,12.99916,13.48192,0,0,equity,Company
