symbol,name,price,priceChange,percentChange,exchangeName,exShortName,exchangeCode,marketPlace,sector,industry,volume,openPrice,dayHigh,dayLow,MarketCap,MarketCapAllClasses,peRatio,prevClose,dividendFrequency,dividendYield,dividendAmount,dividendCurrency,beta,eps,exDividendDate,shortDescription,longDescription,website,email,phoneNumber,fullAddress,employees,shareOutStanding,totalDebtToEquity,totalSharesOutStanding,sharesESCROW,vwap,dividendPayDate,weeks52high,weeks52low,alpha,averageVolume10D,averageVolume30D,averageVolume50D,priceToBook,priceToCashFlow,returnOnEquity,returnOnAssets,day21MovingAvg,day50MovingAvg,day200MovingAvg,dividend3Years,dividend5Years,datatype,__typename
JAG,Jaguar Mining Inc.,7.89,0.09,1.153846,Toronto Stock Exchange,TSX,TSX,,Basic Materials,Metals & Mining,230474,7.95,8.16,7.79,570843055,570750844,9,7.8,,,,,2.52701,0.839999973,,"Jaguar Mining Inc is a junior gold mining company. The company is engaged in the acquisition, exploration, development, and operation of gold producing properties in Brazil.","Jaguar Mining Inc is a junior gold mining company. The company is engaged in the acquisition, exploration, development, and operation of gold producing properties in Brazil. Its principal operating assets are located in the Iron Quadrangle, a prolific greenstone belt in the state of Minas Gerais and include the Turmalina Gold Mine Complex and Caete Gold Mine Complex (Pilar and Roca Grande mines, and Caete Plant) which combined, produce more than 95,000 ounces of gold annually. The company also owns the Paciencia Gold Mine Complex.",https://www.jaguarmining.com,ir@jaguarmining.com,+1 416 628-9601,"100 King Street West, First Canadian Place, Suite 5600, 56th Floor, Toronto, ON, CA",,72350197,0.04,72338510,0.0,7.92980563,,9.2,1.05,0.044182,180079,175819.0,169961.0,2.693,8.3,27.3,17.9,7.4881,7.5968,4.22295,,,equity,Company
JWEL,Jamieson Wellness Inc.,42.0,0.19,0.454437,Toronto Stock Exchange,TSX,TSX,,Consumer Defensive,Consumer Packaged Goods,78889,42.29,42.29,41.61,1672877640,1665544188,51,41.81,Quarterly,1.048,0.125,CAD,0.554106,0.819999992,2020-08-27 00:00:00.0,"Jamieson Wellness Inc is engaged in the business of manufacturing, distributing, and marketing branded natural health products including vitamins, minerals, and supplements.","Jamieson Wellness Inc is engaged in the business of manufacturing, distributing, and marketing branded natural health products including vitamins, minerals, and supplements. The company is organized into two segments - The Jamieson brands and The Strategic Partners. Maximum revenue for the company is generated by the Jamieson brand segment. The company's brands include - Jamieson, LVHS, Progressive, Precision, and Iron Vegan.",http://www.jamiesonwellness.com,,+1 416 960-0052,"1 Adelaide Street East, Suite 2200, Toronto, ON, CA",891,39830420,0.59,39655814,,41.9669134,2020-09-15,42.94,23.42,0.024616,107113,88940.0,85802.0,6.043,45.4,12.3,5.65,40.05905,38.76472,32.05162,,,equity,Company
JFS.UN,JFT Strategies Fund Class A Units,16.75,0.17,1.025332,Toronto Stock Exchange,TSX,TSX,,,,7402,16.7,16.75,16.67,64008718,0,,16.58,,,,,0.48267,0.349999994,,,,,,,CA,,3821416,,0,,16.7455404,,16.75,11.28,-0.000323,11090,10196.0,8357.0,,,,,16.2781,15.9634,14.58158,,,equity,Company
JOSE,Josemaria Resources Inc.,0.88,0.01,1.149425,Toronto Stock Exchange,TSX,TSX,,Basic Materials,Metals & Mining,32142,0.89,0.9,0.88,263643918,264529504,,0.87,,,,,1.171182,-0.039999999,,"Josemaria Resources Inc is a Canadian natural resources company. It is focused on advancing the development of its wholly-owned Josemaria copper-gold project in San Juan Province, Argentina.","Josemaria Resources Inc is a Canadian natural resources company. It is focused on advancing the development of its wholly-owned Josemaria copper-gold project in San Juan Province, Argentina.",https://www.josemariaresources.com,info@josemariaresources.com,+1 604 689-7842,"885 West Georgia Street, Suite 2200, Vancouver, BC, CA",27,299595361,,300601709,,0.887857142,,0.91,0.31,0.013486,286823,229078.0,269772.0,-6.769,,103.12,-65.86,0.76762,0.7108,0.677,,,equity,Company
JOY,Journey Energy Inc.,0.135,-0.04,-22.857143,Toronto Stock Exchange,TSX,TSX,,Energy,Oil & Gas,57760,0.165,0.165,0.135,5816707,5816745,,0.175,,,,,2.566407,-2.24,,"Journey Energy Inc is a Canada based company engaged in the exploration, development, and production of crude oil and natural gas in Alberta province.","Journey Energy Inc is a Canada based company engaged in the exploration, development, and production of crude oil and natural gas in Alberta province. The company's principal revenue source is from petroleum and natural gas sales which include the sale of crude oil, natural gas and natural gas liquids, of which it derives key revenue from the sale of crude oil.",https://www.journeyenergy.ca,,+1 403 294-1635,"517 - 10th Avenue South West, Suite 700, Calgary, AB, CA",36,43086718,,43087000,,0.140217391,,2.2,0.06,-0.024328,35872,24961.0,28384.0,-0.122,0.3,3179.22,-27.08,0.16429,0.2263,0.5766,,,equity,Company
JE,Just Energy Group Inc.,7.37,0.34,4.836415,Toronto Stock Exchange,TSX,TSX,,Utilities,Utilities - Regulated,519653,7.14,7.59,6.91,353668472,124406,0.8,7.03,,,,,1.868906,8.89999961,,"Just Energy Group Inc is a Canadian-based electricity and natural gas company that operates in various Canadian provinces, the United States, and the United Kingdom.","Just Energy Group Inc is a Canadian-based electricity and natural gas company that operates in various Canadian provinces, the United States, and the United Kingdom. The company mainly sells its products to residential and small community customers through its Consumer segment and to mid-sized commercial customers through its Commercial segment. Despite being headquartered in Canada, the majority of the company's overall revenue is generated in the U.S., specifically, in electricity and in the consumer segment. Aside from fixed-price contracts, the company also sells variable-price and flat-bill contracts, ""Just Green"" SmartStat thermostats, and solar panels.",https://www.justenergygroup.com,michael.cummings@alpha-ir.com,+1 713 933-0895,"100 King Street West, Suite 2630, Toronto, ON, CA",880,47987581,,16880,,7.24911263,,124.08,5.71,-0.040147,876729,405649.0,248702.0,-0.061,0.6,-7.25,2.57,10.76786,12.7494,29.23178,,,equity,Company
KBL,K-Bro Linen Inc.,27.41,0.1,0.366166,Toronto Stock Exchange,TSX,TSX,,Industrials,Business Services,4282,27.52,27.75,27.41,292653528,290666111,56.9,27.31,Monthly,4.378,0.1,CAD,1.059334,0.479999989,2020-09-29 00:00:00.0,K-Bro Linen Inc is a healthcare and hospitality laundry and linen processor in Canada.,"K-Bro Linen Inc is a healthcare and hospitality laundry and linen processor in Canada. It operates around 15 facilities in major cities across Canada, and two distribution centers, providing management services and laundry processing of hospitality, healthcare, and specialty linens. The company provides vital products and services that help people heal, travel, live, and play. It is helping hospitals and extended care centers care for the young, old, and vulnerable in environmentally responsible ways. It operates through two divisions such as the Canadian division and the UK division.",https://www.k-brolinen.com,inquiries@k-brolinen.com,+1 780 453-5218,"14903-137 Avenue N.W., Edmonton, AB, CA",2700,10676889,0.54,10604382,,27.6363414,2020-10-15,46.44,23.73,-0.007353,8923,9460.0,9926.0,1.552,5.9,2.67,1.47,28.64419,29.90006,32.10216,0,0,equity,Company
KRN,Karnalyte Resources Inc.,0.27,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,Basic Materials,Agriculture,350,,,,11387209,11386980,,0.27,,,,,2.459733,-0.05,,Karnalyte Resources Inc is engaged in the business of exploration and development of agricultural and industrial potash and magnesium products.,"Karnalyte Resources Inc is engaged in the business of exploration and development of agricultural and industrial potash and magnesium products. The company operates through the Potash and Magnesium segments, out of which the Potash business segment generates maximum revenue for the company. The company has Wynyard Potash Project which is a Carnallite/Sylvinite solution mining project in central Saskatchewan.",http://www.karnalyte.com,info@karnalyte.com,+1 306 986-1486,"3150B Faithfull Avenue, Saskatoon, SK, CA",4,42174847,0.01,42174000,,0.28,,0.33,0.085,0.007931,8290,7333.0,8428.0,1.125,,-21.61,-17.53,0.26619,0.265,0.19513,,,equity,Company
KRR,Karora Resources Inc.,3.65,0.05,1.388889,Toronto Stock Exchange,TSX,TSX,,Basic Materials,Metals & Mining,454950,3.63,3.71,3.57,526167780,526167802,17.4,3.6,,,,,0.877364,0.209999993,,Karora Resources Inc is a gold exploration and production company.,"Karora Resources Inc is a gold exploration and production company. The company's two primary gold producing operations are its 100% interests in the Beta Hunt Mine and the Higginsville Gold Operations, both located in Western Australia approximately 60km from Kalgoorlie and located along the prolific Norseman-Wiluna Greenstone Belt.",https://www.karoraresources.com,rbuchanan@rncminerals.com,+1 416 363-0649,"141 Adelaide Street West, Suite 1608, Toronto, ON, CA",173,144155556,0.41,144155562,,3.62810596,,4.49,0.8775,0.155937,488510,737502.0,778142.0,5.069,8.6,23.9,10.09,3.9419,3.7755,2.49885,,,equity,Company
KEG.UN,Keg Royalties Income Fund (The) Units,8.0,-0.1,-1.234568,Toronto Stock Exchange,TSX,TSX,,Consumer Cyclical,Restaurants,15179,8.02,8.07,7.97,90828000,90828000,2,8.1,Monthly,5.25,0.035,CAD,1.185093,4.05000019,2020-09-18 00:00:00.0,Keg Royalties Income Fund (The) is a Canada based company. The organization works under the Restaurant business sector.,"Keg Royalties Income Fund (The) is a Canada based company. The organization works under the Restaurant business sector. The target market of this company is those people who want higher end casual dining experience. Two main products of this company are High-quality steak and Prime-Rib. Other business is providing Keg Bar. The business model of this company is that all Keg restaurants are placed under it, so the majority of its revenue is in the form of royalty income.",http://www.kegincomefund.com,ryan.bullock@kegrestaurants.com,+1 604 821-6416,"10100 Shellbridge Way, Richmond, BC, CA",10400,11353500,0.11,11353500,,8.0178666,2020-09-30,16.72,5.75,-0.01221,22304,20959.0,17398.0,0.702,6.1,40.52,18.37,7.65866,8.19825,10.10683,-0.99,2.09,equity,Company
KLS,Kelso Technologies Inc.,0.7,0.03,4.477612,Toronto Stock Exchange,TSX,TSX,,Industrials,Transportation,11500,0.69,0.71,0.67,33019061,33019061,5.6,0.67,,,,,1.30274,0.119999997,,"Kelso Technologies Inc is a railway equipment supplier that produces and sells tank car service equipment used for the safe loading, unloading, and containment of hazardous materials during transport.","Kelso Technologies Inc is a railway equipment supplier that produces and sells tank car service equipment used for the safe loading, unloading, and containment of hazardous materials during transport. The firm designs, engineers, markets, produces and distributes various pressure relief valves and manway securement systems designed to reduce the risk of environmental harm due to non-accidental events in the transportation of hazardous commodities via railroad tank cars.",http://www.kelsotech.com,information@kelsotech.com,+1 604 590-1525,"13966, 18B Avenue, Surrey, BC, CA",45,47170086,0.01,47170086,0.0,0.689130433,,1.32,0.62,-0.003917,11825,19747.0,25326.0,1.892,5.4,31.46,25.14,0.69524,0.7988,0.84245,,,equity,Company
KEL,Kelt Exploration Ltd.,1.47,0.09,6.521739,Toronto Stock Exchange,TSX,TSX,,Energy,Oil & Gas,1723559,1.39,1.47,1.345,276872673,276240930,,1.38,,,,,3.021895,-1.76999998,,"Kelt Exploration Ltd is an oil and gas company that focuses on the exploration, development, and production of crude oil and natural gas in Canada.","Kelt Exploration Ltd is an oil and gas company that focuses on the exploration, development, and production of crude oil and natural gas in Canada. Assets for production are acquired through purchase of other corporate entities or through a full-cycle exploration program. Kelt traditionally focuses its exploration activities on areas with multizone hydrocarbon potential in Canada. The company owns pipeline infrastructure in some of its core regions to help move its products to domestic markets. Product offerings for the energy firm consist of crude oil, natural gas liquids, and natural gas, with a majority of revenue delivered by oil production.",https://www.keltexploration.com,info@keltexploration.com,+1 403 294-0154,"311 - 6th Avenue S.W., Suite 300, East Tower, Calgary, AB, CA",97,188348757,0.68,187919000,,1.40255833,,4.995,0.67,-0.017109,869000,1408156.0,1252121.0,0.461,2.2,-43.41,-22.82,1.50905,1.6234,2.106,,,equity,Company
KER,Kerr Mines Inc.,0.13,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,Basic Materials,Metals & Mining,253500,0.135,0.135,0.13,44988132,44988132,,0.13,,,,,1.316965,-0.029999999,,"Kerr Mines Inc is a North American gold development and exploration company based in Toronto, Canada.","Kerr Mines Inc is a North American gold development and exploration company based in Toronto, Canada. It is engaged in exploring and developing the Copperstone gold property in La Paz County, Arizona, United States. Through Copperstone property, the company focuses on the gold production. Geographically company's operating segments which consists of the exploration activities, are located in Ontario, Canada and Arizona, United States.",http://www.kerrmines.com,gtbonifacio@kerrmines.com,+1 647 229-0503,"18 King Street East, Suite 902, Toronto, ON, CA",23,346062553,,346062553,,0.130236686,,0.18,0.095,0.05682,183787,286559.0,469729.0,13.0,3.4,-1695.94,-38.56,0.13857,0.1418,0.1411,,,equity,Company
KEY,Keyera Corp.,21.84,0.99,4.748201,Toronto Stock Exchange,TSX,TSX,,Energy,Oil & Gas,2195720,21.0,21.84,20.99,4827139547,4827139547,15.6,20.85,Monthly,8.791,0.16,CAD,2.553261,1.34000003,2020-09-21 00:00:00.0,Keyera operates as a midstream energy business in western Canada.,"Keyera operates as a midstream energy business in western Canada. Its primary operations consist of gathering, processing, and fractionation of natural gas in western Canada; storage and transportation of crude oil and natural gas byproducts; and marketing of natural gas liquids. The company operates over 5,000 kilometers of gathering pipelines and 15 natural gas processing plants.",http://www.keyera.com,ir@keyera.com,+1 403 205-7670,"144 - 4th Avenue SW, Suite 200, 2nd Floor, Calgary, AB, CA",1074,221022873,1.1,221022873,,21.6441378,2020-10-15,36.56,10.04,-0.006724,1160535,1193397.0,1125829.0,1.586,4.8,9.7,3.78,20.73872,22.25076,22.98107,5.01,6.57,equity,Company
KMP.UN,Killam Apartment Real Estate Investment Trust Class A Trust Units,17.64,0.15,0.857633,Toronto Stock Exchange,TSX,TSX,,Real Estate,REITs,105731,17.56,17.71,17.54,1812592573,1803710251,7.6,17.49,Monthly,3.855,0.05667,CAD,0.813478,2.30999994,2020-09-29 00:00:00.0,Killam Apartment Real Estate Investment Trust is an open-ended mutual fund trust.,"Killam Apartment Real Estate Investment Trust is an open-ended mutual fund trust. The company specializes in the acquisition, management, and development of multi-residential apartment buildings and manufactured home communities (MHC). It has three main operating segments, Apartment segment, MHC segment, and Other segments. Apartment segment acquires, operates, manages and develops multi-family residential properties across Canada. MHC segment acquires and operates MHC communities in Ontario and Eastern Canada, and Other segment includes more than five properties.",https://www.killamreit.com,dnoseworthy@killamproperties.com,+1 902 453-9000,"3700 Kempt Road, Suite 100, Halifax, NS, CA",662,102754681,0.98,102251148,,17.6197627,2020-10-15,23.37,13.9,0.011118,267706,260582.0,256895.0,1.1,15.5,15.44,6.92,17.35989,17.47027,17.82305,2.65,4.24,equity,Company
KXS,Kinaxis Inc.,202.66,1.62,0.80581,Toronto Stock Exchange,TSX,TSX,,Technology,Software,59146,201.18,202.9,199.42,5461807178,5438958074,147.5,201.04,,,,,1.020875,1.36000001,,Kinaxis Inc is a Canada-based provider of software solutions for sales and operations planning (S&OP) and supply chain management. The firm's flagship RapidResponse product is offered on the cloud.,"Kinaxis Inc is a Canada-based provider of software solutions for sales and operations planning (S&OP) and supply chain management. The firm's flagship RapidResponse product is offered on the cloud. Its capabilities include consequence evaluation and alerting, responsibility-based collaboration, high-speed analytics, and scenario simulation. Kinaxis's S&OP solution capabilities include supply and demand planning, capacity and inventory planning, and inventory management. The firm has operations in North America, Europe, and Asia-Pacific regions.",http://www.kinaxis.com,,+1 613 592-7376,"700 Silver Seven Road, Ottawa, ON, CA",662,26950593,0.06,26837847,,201.277535,,224.98,79.31,0.026885,94244,103640.0,101653.0,15.53,68,11.59,7.77,189.63048,196.5248,154.1594,,,equity,Company
K,Kinross Gold Corporation,11.38,0.17,1.516503,Toronto Stock Exchange,TSX,TSX,,Basic Materials,Metals & Mining,4704703,11.28,11.46,11.2,14319185137,14317178001,12.1,11.21,Quarterly,1.387,0.03,USD,1.407997,0.949999988,2020-10-07 00:00:00.0,"Kinross Gold is a Canada-based senior gold producer, producing roughly 2.5 million gold equivalent ounces in 2019. The company had 24.3 million ounces of proven and probable gold reserves and 55.","Kinross Gold is a Canada-based senior gold producer, producing roughly 2.5 million gold equivalent ounces in 2019. The company had 24.3 million ounces of proven and probable gold reserves and 55.7 million ounces of silver reserves at the end of 2019. It operates mines and focuses its greenfield and brownfield exploration in the Americas, West Africa, and Russia. The company has historically used acquisitions to fuel expansion into new regions and production growth.",https://www.kinross.com,info@kinross.com,+1 416 365-2496,"25 York Street, 17th Floor, Toronto, ON, CA",8970,1258276374,0.48,1258100000,,11.3558491,2020-10-22,13.59,4,0.034702,4830440,5781925.0,5515808.0,1.922,8,17.48,9.6,11.87855,11.81432,8.96834,,,equity,Company
KL,Kirkland Lake Gold Ltd.,63.74,0.51,0.806579,Toronto Stock Exchange,TSX,TSX,,Basic Materials,Metals & Mining,710780,63.57,64.1,63.03,17529828725,17586853014,15.7,63.23,Quarterly,1.036,0.125,USD,1.158586,3.97000002,2020-09-29 00:00:00.0,"Kirkland Lake Gold Ltd is a Canada-based gold mining, development and exploration company with a diversified portfolio of exploration projects.","Kirkland Lake Gold Ltd is a Canada-based gold mining, development and exploration company with a diversified portfolio of exploration projects. The production profile of the company includes Macassa mine complex located in northeastern Ontario and the Fosterville gold mine located in the State of Victoria, Australia. In addition, the company owns the Holt mine and the Taylor mine. The company's mines and material mineral projects are located in Canada and Australia.",http://www.klgold.com,mutting@klgold.com,+1 647 361-0198,"200 Bay Street, Suite 3120, Toronto, ON, CA",1981,275020846,0.01,275915485,,63.6664533,2020-10-14,76.43,25.67,0.058542,950737,1046208.0,1039485.0,2.78,10.9,22.52,16.68,66.25829,67.91289,56.33315,132.39,,equity,Company
GUD,Knight Therapeutics Inc.,5.59,0.06,1.084991,Toronto Stock Exchange,TSX,TSX,,Healthcare,Drug Manufacturers,356772,5.53,5.65,5.52,728562074,731945757,107.7,5.53,,,,,0.794677,0.05,,Knight Therapeutics Inc is a specialty and generic drug manufacturing company.,"Knight Therapeutics Inc is a specialty and generic drug manufacturing company. The company's principal business activity is focused on developing, acquiring, in-licensing, out-licensing, marketing, and distributing innovative pharmaceutical products, consumer health products, and medical devices in Canada and select international markets. Knight finances other life sciences companies across the globe in order to generate interest income, strengthen relationships in the life sciences industry, and to secure product distribution rights.",http://www.gud-knight.com,jkadanoff@gud-knight.com,+1 514 484-4483,"3400 De Maisonneuve West, Suite 1055, Montreal, QC, CA",719,130333108,0.06,130938418,0.0,5.59343393,,8.88,4.73,-0.004088,217642,243452.0,220094.0,0.924,208,0.66,0.53,5.8981,6.2688,6.94565,,,equity,Company
LGD,Liberty Gold Corp.,1.97,-0.02,-1.005025,Toronto Stock Exchange,TSX,TSX,,Basic Materials,Metals & Mining,235837,2.02,2.03,1.93,486688225,483210188,,1.99,,,,,1.964199,-0.05,,Liberty Gold Corp is a gold discovery company. It is principally engaged in the acquisition and exploration of mineral properties located primarily in the United States and Turkey.,"Liberty Gold Corp is a gold discovery company. It is principally engaged in the acquisition and exploration of mineral properties located primarily in the United States and Turkey. It is focused on to deliver maximum value for its shareholders, with the lowest investment of time and capital. The company operates in the business segment of exploration for gold, copper and other precious and base metals. It has operations in the geographic locations of Canada, USA and Turkey.",https://www.libertygold.ca,info@libertygold.ca,+1 604 632-4677,"1055 West Hastings Street, Suite 1900, Vancouver, BC, CA",12,247049860,0.02,245284359,,1.97893358,,2.4,0.53,0.039571,309013,464343.0,504889.0,13.133,,-40.66,-24.24,2.11429,2.1088,1.51488,,,equity,Company
